label,review,length,positive,negative,anger,disgust,fear,sadness,surprise,good,happy
2,奇怪的蘑菇~ ~ ~ 囧 rz .....这让玛丽大叔情何以堪呢？,22,1,0,0,0,0,0,1,0,0
2,男人: 感动.真男人!!!: 我擦了..这才真正的男人..: 男人阿.沙发党注意了.看了以后才准沙发!: : 我眼浅的性格又出现了~ ~ 哭得鼻子很酸【一开始，我以为你是傻逼，但看到最后我要向你致敬！】,76,2,0,0,0,0,0,0,2,0
0,我想和这个世界谈谈》）晚安，各位。,12,0,0,0,0,0,0,0,0,0
0,长沙长沙我与你们同在。。。雨神的魅力在于关键时刻是不会下雨的，嗯嗯。。。。加油。,28,0,0,0,0,0,0,0,0,0
2,你们保重惊闻爸爸同事的亲戚在大火中不幸罹难，那位阿姨从房里逃出来时给丈夫打电话说，我逃出来了。但跑到十几楼的时候，她说，逃不出来了，把银行卡密码口述了一遍，最后说，你们保重……听得我眼泪都下来了，亲临亲人死亡却无能为力，才最残忍最悲痛！居上位者都该来听听老百姓临死前这一声“你们保重”！,93,6,4,0,0,0,4,0,6,0
0,你绝对是被你们组长给刺激了……三文鱼据说煎起来吃很油的，我已经很胖了！！话说你会做饭么==你去把这个买下来我用上面的肉给你煎着吃……生鱼片神马的……也是很有爱的！~ ~ 小的这就为您送上本年度最大三文鱼制作的超大型生鱼片寿司~ ~,84,0,1,0,1,0,0,0,0,0
0,有个性臣哥喜欢花色袜子！！那个袜子。。。袜子里缠了绷带么脚脖子这么出“虽然陈奕迅穿的比较嘻哈，不过长的还是比较正的。”（原话）,42,1,1,0,1,0,0,0,1,0
0,说得好!有读者已经发表评论了，金杯银杯比不上读者的口碑，有评论有真相。< 大而不倒> 是我目前看过的所有记者写作的“传记式”书籍中最好的！,46,1,0,0,0,0,0,0,1,0
0,...本博粉丝数，超过2000了，庆贺一下o,12,1,0,0,0,0,0,0,0,1
3,是中国NB 还是印度NB !在印度，小朋友在这样的河中也能游泳，真是悲哀啊！,25,2,1,0,0,0,1,0,2,0
3,传德云社被吊销演出许可证，德云社看来要被和谐了！,14,2,0,0,0,0,0,0,1,1
0,噗喷！哈哈喷！！！大阪城的姑娘美哟美啊~ ~ ~ 噗噗噗【山斗亮内】=。=N 年前不知哪个姑娘想到的桥段~ 上面那俩娃~ 纯真又可爱> < 下面的那对亲友……一看就知道一肚子坏水！于是，两段恶俗的耐情故事开始了==,78,4,2,0,2,0,0,0,3,1
0,这个照的角度也太立体啦Stage 新款到货，我穿的是女款的长款针织衫，下搭stage 针织短裙（侧边是大蝴蝶结logo ），真心不错！长乐路139-11，021-63846878！,49,2,0,0,0,0,0,0,2,0
3,很久很久没做网线了，每次做网线我都很抗拒，幸好这次只做一根,19,0,0,0,0,0,0,0,0,0
3,JUNNO 真帅啊真帅啊真帅啊。。。。。。。。。。,18,0,0,0,0,0,0,0,0,0
0,回复但回头想想，自己的付出有回报，还是很快乐的，不管收获的是多是少。是啊很辛苦只有53快钱昨天的兼职我懂得，社会就是踩碎人尊严的地方。,47,3,1,0,0,0,1,0,2,1
0,在七夕的街头，提个篮子卖玫瑰，绝对是很棒的主意！七夕眼看就来了，姐姐这儿都还是单身的说，胜腻你看要不要送我一枝啊~ ~,42,2,0,0,0,0,0,0,0,2
0,"小说< < 山楂树> > ,借细节描写细腻地表现出老三和静秋的爱情历程,读来感人至深,而电影里的老三,看来看去都是一泡妞高手.",42,3,0,0,0,0,0,0,3,0
0,想起我蒸的的米饭粥了，学习学习......【14款保健粥】⑴红枣粥润肤养颜；⑵白莲粥安神助眠；⑶桂圆粥养心补气；⑷薏 仁粥醒脑散汗；⑸百合粥润肺止咳；⑹核桃粥乌发补肾；⑺荷叶粥降压清脂 ；⑻银耳粥滋阴润肺；⑼荠菜粥预防脑炎；⑽山楂粥健脾养胃；⑾蛋黄粥防治健忘；⑿赤豆粥利尿消肿；⒀甘蔗粥生津和胃；⒁枸杞粥明目补肝。,105,2,0,0,0,0,0,0,2,0
1,我们这里回家排队买票的壮丽景观可以跟春运相媲美了~,14,2,0,0,0,0,0,0,2,0
0,我刚刚参加了一个很棒的活动“2010土豆映像节“秋季动画影展””,19,0,0,0,0,0,0,0,0,0
0,"《I -JAY 》电子杂志Vol .41期现已隆重发布,周杰伦中文网",19,1,0,0,0,0,0,0,1,0
2,homhom !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!結 婚很好啊!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!欧~ 开车要小心……挡风玻璃上的彩虹。用途多样，例：如果现在出现一道彩虹，那我们就结婚吧。,117,2,1,0,0,1,0,0,0,2
0,洗碗打碎了个碗F 妈立马以经济学家的口吻说道：洗碗也是需要成本的是有风险的!!!老妈你好有智慧啊～～～,36,1,0,0,0,0,0,0,1,0
0,现在很无聊的说，在看人家玩大型，就是在在电动厅。我什么都不会玩。就想想老大吧。上张图。走你,34,2,1,0,1,0,0,0,2,0
0,。【换个角度看问题】养颜靠爱情，幸福靠家庭，理财靠钱经！上午好！,20,2,0,0,0,0,0,0,1,1
0,这个版广告图片配合的也不错买车的人越来越多、考不过的人越来越多、传言以后会越来越难有些人盲目跟风。,31,2,2,0,2,0,0,0,2,0
0,现在打土豪劣绅其实很简单你智商没问题吧我也想有好几套房: : : 地产党: 转: 地主党: 地产党: 利益链！谁能撼动？房子为什么贵，贵阳被判死缓的市长助理拥有13套房可以说明；房屋空置率为什么不敢调查，因为大多数空的房屋倒未必是投机炒房的，而是官员们的；房产税为什么难以征收，真正反对的，仍然是这些官员。当大大小小的官员都以收藏10套以上的房子为常态，甚至连一个村长都想在北京拥有一套房子的时候，涨涨涨,129,4,4,0,4,0,0,0,4,0
3,在ZG ，不用总统决定，下边的人早就办了！！这事等到XX 提醒？你们还想不想混了。米国人还要投票，办事效率太“低了”，呼呼。咱们知道是投的是什么事情就不错了--你们只有同意和非常同意两个选择权。美国得克萨斯州教育委员会拟将美国历史上第一位黑人总统的全名，巴拉克-侯赛因-奥巴马的全名放进教科书，因为侯赛因是穆斯林用的较普遍的名字，民主党怕引起异议，强烈反对，最后经过投票，民主党战胜了共和党，奥巴马的全名没有被放进教科书。如果在中国，总统一人就决定了，不用讨论。,139,3,0,0,0,0,0,0,3,0
0,辣死啦……,4,0,0,0,0,0,0,0,0,0
0,课题研究要准备答辩了~ 很开心了嘻嘻即系结束了~ ~ 我要认真了。不可以辜负老师…哈哈他做博士啦嫁给他几好吖 …[笑],42,4,2,0,2,0,0,0,1,3
0,呵呵.可怜的老猫啊蜗居在滑梯上一家猫..................,14,1,0,0,0,0,0,0,0,1
1,哎~ ~ 真是暂啊！把“誓”字改成”暂”字你就全明白了。“人在堤在，誓与大堤共存亡”不知道说什么好了,42,0,0,0,0,0,0,0,0,0
2,就为1000美元？？【一男子承认扮演伍兹拍摄性爱录像收费一千美元】一名叫藤尼尔-戈伊科(Teneal Goyco )的男子宣称虎女郎德文-詹姆斯兜售的伍兹性爱录像，他才是主角。为此，该男子获得的报酬是1000美元。就为1000美元???,68,2,1,0,1,0,0,0,1,1
0,回复邵哥出马，刚刚的！分享图片邵勇的调音工程让保利站起来了。,19,1,0,0,0,0,0,0,0,1
0,这个很逗晚上七点多，住隔壁的老外来求助，说他电视坏了换不了台。前十分钟领导很忙，中间十分钟全国人民很幸福，最后十分钟世界人民生活在水深火热之中?2、出差住酒店，晚上七点多，住隔壁的老外来求助，说他电视坏了换不了台。去看了一下，告诉他，其实你换台了，只是这个时间段只有这一个节目而已。,93,2,3,0,2,0,1,0,1,1
2,JYJ Impression 伪写真图~ ~ ~ 啊啊啊~ ~ ~,19,0,0,0,0,0,0,0,0,0
0,小熊熊今天折的是一只小熊，大家在画眼睛的时候多发挥下创意哦。（交作业的同学可私信）,29,1,0,0,0,0,0,0,1,0
0,《茶人三部曲》，不愧是获奖的。看第一段，就能引人入胜。就像一首好歌的前奏，往往也是让人能否听下去的关键。我常从前奏来判断一首歌好听与否。如果不佳，没有太多耐心继续往后,54,4,0,0,0,0,0,0,4,0
1,YOHO 是不是有bug 啊，为什么我的布景设置老是不行,15,0,1,0,0,0,1,0,0,0
0,。彼岸的Blue: 对，这才是喜欢一个人的态度。。。喜欢一个人不是要疯狂的追逐，而是要站在正确的位置关心他，爱护他，小哇，真心的为你祝福，希望你永远健康、开心、快乐，享受你所享受的，爱你所爱的，善良的人，一生幸福，平安。。。真心的为你祝福顶,86,16,3,0,3,0,0,0,10,6
0,巴西队真棒，没辜负我的关注,8,0,1,0,1,0,0,0,0,0
3,对吖 ，太依赖了确实如此当时间和耐心都已变成奢侈品，我们只能靠星座了解彼此。早安,25,2,1,0,1,0,0,0,2,0
0,男人花、无花心、不花心,8,0,2,0,2,0,0,0,0,0
0,应该多拉机几车卸货中，满满一卡车的颜料和画笔，晚上孩子们就能用它们画唐卡了，洪老师说，这里的孩子特别有绘画天赋，可惜缺工具。,42,1,1,0,0,0,1,0,1,0
0,这特码的蜘蛛侠还是植物人大战僵尸！孙悟空大喝：快放我师傅，不然别怪我用法宝了！蜘蛛精：我不怕你！悟空拿出一个4G 优盘，蜘蛛精脸色大变，悟空又拿出一个250G 硬盘，蜘蛛精两眼翻白，颤声问：谁给你的？孙悟空回答：蜘蛛侠。蜘蛛精吐血道：前男友靠不住啊。悟空总结：优盘硬盘前男友，没有女妖 撑得久。,87,3,1,0,1,0,0,0,3,0
2,收藏后提醒自己甘既咩原来如此各位男士注意,11,0,0,0,0,0,0,0,0,0
0,OMG !这个小美女居然在《亚运有我，精彩之吉》首唱会上，跟我们的两位大明星合过影！！小吉居然今天才知道她的存在O .O !分享图片咳咳，没想到突然之间庚饭们反响如此热烈，还好没有被大家批评：P 解释一下吧，我只是个普通大学生，因为首唱会请到我的老师去拍照，我就跟着去了，所以是沾了老师的光，嘻嘻！以后说不定还会有这种机会~ 会及时更新和大家分享的！,113,5,1,0,1,0,0,0,2,3
0,我喜欢我的iPod 这样的ipod 广告真的没问题么？,16,1,0,0,0,0,0,0,1,0
2,心肝～！牺牲自己。娱乐大家啊。,10,3,0,0,0,0,0,0,2,1
1,2010打小人：打你纪可光的头等你一生无自由，打你的手等你有气无叮透，打你的脚等你日日输麻雀，打你的肺等你成日都闭蚁，打你的肝因你做事无心肝，打你的口等你日日都无订走。,64,2,1,0,1,0,0,0,2,0
0,为了防止这个世界被破坏，为了保护世界的和平，贯彻爱与真实的邪恶，可爱又迷人的反派角色：武藏，小次郎。,32,5,2,0,2,0,0,0,5,0
0,希望对大家有帮助！【汇总】最新校园招聘信息汇总(按专业分类)(3月24日更新)发信站: BBS 水木清华站,33,4,0,0,0,0,0,0,4,0
0,各班各连的兄弟姐妹们查岗了都露露面-90后联盟,15,0,0,0,0,0,0,0,0,0
0,"童鞋设的门槛不低啊，不过这对网友来说不算啥难事，，你就从了吧你嫁给吧！哈哈！祝福！！成人之美的好事,转。好吧，既然是通过微博认识的，那求婚也得有点门槛吧~ ~ ~ 如果，能有10000个人帮你，我就嫁给你！一年前在微博上认识了她，从加关注、发评论、成粉丝和发私信，从相遇、相识、相知和相恋，因为她我感到幸运和幸福，她就是建一个幸福的家庭，做一件伟大的事情！",125,12,2,0,2,0,0,0,6,7
0,祝与你的家人节日快乐。你的儒雅、才智是我要努力学习的。宫总监和袁老师都是我的良师益友，祝两位节日快乐！正确的思想无国界，活法中提到了这句话的出处，在此提活法是因为稻盛对当今企业有很好的示范作用！深沉厚重为一等资质（重德），磊落雄豪（重义）为二等资质；聪明才辩（自我）为三等资质。有兴趣可以对一下自己是什么样的领导，并可以发展成什么样的领导。,109,8,0,0,0,0,0,0,8,0
0,丢了前面的围脖，重新织了一条围脖，哈哈。大家好，我是屈小蕊，请多关照。,23,1,0,0,0,0,0,0,0,1
2,这市场上的少数人还真不容易做到啊当人满仓买入股票时，市场对他最不利的一招就是跌，当人空仓时，对他最不利的一招就是上涨,37,0,2,0,0,2,0,0,0,0
0,吵架是个伤神费力的运动，会打乱原订的计划，会伤身体，睡不安稳，脾气越来越燥，太不值了，我得像个办法，不能再和吵架了,40,1,4,0,3,0,1,0,0,1
0,跟你亲爱的商量一下,5,1,0,0,0,0,0,0,1,0
0,台湾的教科书插画和内地一样？？日前有台湾网友在某知名社交网站上把秦始皇、光武帝、诸葛亮、唐玄宗、颜真卿等六人在历史课本里的肖像合在一起，乍看几乎是同一人。不少网友均抨击台当局“教育部”“所以历史课本把我们装肖为”，并感叹“大家小时候真好骗”。,71,1,1,0,1,0,0,0,1,0
0,我就说……有了围脖就是要我不断忆往昔吗，文件夹里都是古早截的萌图噗~ 这FU 各种李赖╮ (╯ ▽ ╰ )╭ 哎……既然把01台庆给挖出来了，我就再把以前的截图也挖出来算了。双林是布衣出现4年前就决定了的宿命CP 啊林峯,81,0,0,0,0,0,0,0,0,0
1,明天啃面包....,4,0,0,0,0,0,0,0,0,0
1,"垃圾国家从来没见过这么解救人质的傻逼警察，这是让人质死的更快，一团猪围着车用锤子砸玻璃，歹徒会发疯的杀人质！菲律宾的警察是在杀人灭口吧！愤怒啊！警察动作太缓慢,哪有这么救人的【全过程实录】菲律宾劫匪被警方击毙，最后匪徒的扫射不是扫射菲律宾警方，而是扫射人质！视频看得我心痛！！！图片中的女士应该就是被扫射身亡的人质！！菲律宾警方竟然连类似催泪瓦斯的装置都屡次投掷不进车内，如此的解救行动是激动匪徒，为我们的同胞默哀吧！",130,2,9,0,7,0,2,0,2,0
0,"革命尚未成功，同志任需努力啊的微博注册240天,原创率78%,平均每条微博被评论0.1条,0.1次,活跃度排名104536位,影响力排名121991位,综合排名121886位,PR 值0.97,微博等级16级,微博价值292元",57,3,0,0,0,0,0,0,2,1
3,妈丫…我占完了…急躁…星座小巫: 无敌了，全占了！【肉体上最痛的，你经历过几个？】1.吃饭的时候咬到自己的舌头；2.在车上睡着了头敲到玻璃；3.玩夹子，夹到手；4.坐在椅子上摇椅子，把自己摔倒了；5.左脚拌右脚结果摔倒；6.碰到桌子或柜子的角，巨疼；7.从身上硬撕下粘贴；8.拉衣服拉链夹到下巴上的肉；9.踩楼梯突然踩空摔倒；10.无敌了，全占了！,128,2,1,0,0,1,0,0,2,0
2,忙到疯了最近很忙那就用心地忙吧,11,1,0,0,0,0,0,0,1,0
0,为什么人民需要政府!难道是为了多纳税？为了开车上路被查？为了处处被河蟹?不！要政府是因为当我们被欺负的时候能够被保护！如果政府保护不了我们，那我们还需要他来干嘛？养狗还需要它们对我们摇尾巴呢！“请严格遵守当地的法律，并尊重那里的风俗习惯”,71,1,3,0,2,0,1,0,1,0
1,恩这个好看。。很特别，蕾絲 長 到睫毛上啦！Shu Uemura 的蕾丝假睫毛，美啦美啦,28,0,0,0,0,0,0,0,0,0
0,拜一拜！章鱼帝V5 ！！！,10,0,0,0,0,0,0,0,0,0
