label,review
0,额决定写一部小说，名字就叫《我的短命官场生涯》！农村最基层官场是怎样的潜规则呢？敬请大家举目关注！
2,怕怕我会注意懂了点…去墳 場 算不算禁忌？还有不要勾肩搭背…不要吹口哨…“鬼节快乐”~
0,。继续蹲等伟大的祖国伟大的党【香港市民到菲律宾驻港总领使馆外抗议】菲律宾警察手头无枪，何以救人？——香港市民火了，多位身穿黑衣的市民，在菲律宾驻港总领使馆外默哀抗议。让我们在微博上声援他们！为了我们死去的同胞！
0,我也要…羡慕嫉妒没有恨。你等我来见你吧。呵呵。我也要见陈翔~ 镁貌患 恕２还 煲  媪 恕Ｊ 前?
0,他从来不曾改变他一直是这样靠谱着。这就是我为什么会那么喜欢他的原因之一。。。
1,为什么。。。是。。。新年。。。新年快乐！万寿无疆哟！
0,回复哈哈只有臭知识分子才会搞这么复杂。俺们东北最牛的试卷样本是：一道题不答，可卷子大小写俩大字：儿看！可造之材儿子出题难，孙子监考严，老爷考不上，白搭一块钱！
0,无语。好牛X 的凤爪啊，挂了还要fuck everybody ！(投稿)
0,真体贴！廣 播中！
0,某一天的午餐
2,又熱 又累，難 般想放差回家的，攔 不到車 ，還 是地鐵 吧
0,盘点一下过去几天看过的电影，做简单回顾~ 《蒂凡尼的早餐》（主题曲: moonriver )、《我的最爱》、《72家租客》、《花木兰》、《硬汉》、《全城热恋》、《艋 胛 》。接下来要看的有《好好先生》、《锦衣卫》、《月满轩尼诗》。《天使爱美丽》一直没看完，找个机会补上~ 还打算看部日剧《白色巨塔》。
0,回复可别到到最后又和人畜共处有关了呀那个虫子动作很慢的，爬不动的，不知道怎么会爬在人身上去的。致命的怪东西越来越多了
0,哦也: 啊哈！快来围观！向真正的巴西球迷致敬！
0,星期六...星期六...星期六...星期六...星期六...星期六...
0,道理都懂，有几个男人能做到？几乎是愿意跟你交往的男人目的都只有一个，达到以后淡去的也多吧。要虚伪吗？。假如她叫你猜她的年龄，尽量要往小点说。3、不要和她讲大道理。4、不要和她讨论国内外大事。5、不要守着她夸别的女人漂亮。6、不要让她觉得你和她交往的唯一目的就是上床，但也不能让她觉得你已丧失上床的能力。
3,回复对！本来本周末要去的，但扫黑没来得及，但教主都发话了，不管怎样都会组织分会去的，教主安心，这样的帮助不会是一次两次，待我们仔细调查研究后，情况属实的前提下，定会制定一个相宜的帮扶计划，你安哦，大家也请安心，我们一定说到做到！恳求大家帮帮她“阿姨，瓶瓶。”她是三楼守厕所大姐的小侄女，母亲去世了，父亲是卧病在床的残疾人。请附近的朋友帮帮她好吗？谢谢啦，好久没感动过了
0,iphone 把最常用的功能做的便捷，nokia 把最不常用的功能做的便捷，差距...电玩巴士的微博解释的更清楚，通过摄像头检测手势，不需要用手接触电视屏幕诺基亚研究室日前推出了名为Plug and Touch 的软件，这个软件通过原有的HDMI 输出画面到大尺寸电视上，再通过距离电视5尺左右的N8 手机摄像头侦测使用者的手势以及触碰位置，结果就是画面硕大的Symbian ^ 3手机了。
2,随性一点简单一点挺好我尽可能不去缅怀往事，因为来时的路不可能回头。我当心的去爱别人，因为比较不会泛滥。我爱哭的时候便哭，想笑的时候便笑，只要这一切出于自然。我不求深刻，只求简单。早安
3,"用塑料瓶泡的酒,你还敢喝留我一罐。好热。今年雨水太多，是小年，做了一些杨梅烧。中欧的周雪林兄正带一队媒体朋友上山来，他是酒仙，送他一罐。"
0,‘杨柳娇枝，纤腰舞曳 ，犹恐柔枝厥。’比喻的好(来自: )[永遇乐]秋思（上）一夜西风，斜撩帘卷，残叶吹跌。杨柳娇枝，纤腰舞曳 ，犹恐柔枝厥。不知何故，风停栏倚，庭院荷香池彻。任幽幽，忽闻笛曲，涌来愁绪如泄。-诗刊
3,今夜真是洗具多多~ 新婚后新娘吓死新郎，哈哈，以后再次提醒各位男童鞋要验素颜。
0,把我也看困了猫猫好得意……太困了。
0,！！完全想不起原口型！！噗神同步率！我跟着念了……。啊哈哈~ 口形对的好准=口=！=
0,十分胆小~ 这熊是不是被人把胆拿走泡酒去了。哈哈哈！爆笑..真系超级搞笑，世界上最胆小的熊!把我笑趴下了！！！
3,怎么就不能消停点默哀组图：黑龙江伊春飞机失事致43人遇难现场
2,路，走吧。这里的喧嚣不适合你，，我也有一颗阿根疼的心。我没事。四天和四年，都是下一场比赛。都怪我，应该留在开普敦的。我出去走会儿，天亮的时候，就是南非时间的7月3日了吧。这天，是我阿和德国比赛对吗？我厌倦围脖了，我想离开，你们所有人，都比不上我对阿根廷的爱
1,“河北青年报讯：4月9日10时许，邢台市巨鹿县后辛庄中心小学住宿生中数十名孩子出现呕吐、头晕甚至拉肚子等疑似中毒症状。记者调查得知，当日早晨，这些学生均饮用了学校发的酸牛奶。昨日，巨鹿县教育文化体育局表示，经初步判断，中毒原因为孩子们饮用的酸牛奶中出现过期产品。”——不要再伤害孩子了
0,迅雷不及掩耳盗铃，以不变应万变不离其宗，成事不足挂齿，此物最相思风雨中，一屋不扫何以扫天下无敌，东边日出西边雨一直下，举头望明月几时有，杀鸡焉用牛刀小试，锋芒毕露春光，围魏救赵宝奎，Very good bye ，八格牙鲁冰花，一泻千里共婵娟……欢迎继续添加
0,"回复山水永在，你我同在风雨打湿的是记忆的眼睛,风景温暖的是跋涉的月星。纵使目光被疲惫收藏,也要找寻披星戴月的朝阳。年轻的歌谣是行云流水的诗行,千山万水间早已轻轻传唱。岁月的行囊是肩上的渴望,脚下的足迹盛开梦的霓裳。不管风景还是风雨，都喜欢让自己微笑着面对。偶尔的叹息和那轻皱的眉，留给岁月去回味。我的路上，一直匆忙，脚步追叩着阳光的向往，没有时间悲伤······"
0,偷西瓜好亮好亮好亮~ XD 在日本買 的「 大阪今昔散步」 中看到了亮點 。
3,恭喜平兄！新娘子好美！多謝 你地唻 啊！恭喜好同事終 於結 束他的浪子生涯，找到終 生伴侶 美女好老婆兩 個 都好靚 呀！
0,这些沟沟啊啥都吃的。我家狗就是吃的太不健康，除了格式肉类其它闻都不闻，要是他也吃蔬菜水果，活到20多岁都可能哈哈，抱着大苹果，是个健康饮食的小狗狗～大连狗狗找领养...[爱心专递][爱心专递]【待领养狗狗】丑丑，博美串，1岁+，男孩。身体健康，性格活泼，生活习惯良好。希望领养者生活条件稳定，科学喂养。有意收养者欢迎私信垂询~ 欢迎大家积极...[爱心专递]
3,回复恩。。。谁要敢说鹌鹑教主不白。。。。。我削他个球的。。。。。。。。前三个拍快男照是不是都擦了黑的粉啊武艺本身很白啊还有，还有~ 真实的样子总是要面对大众的！谁没有青涩的时候？
0,2010.9.10教师节，祝第一个教师节快乐奥
0,石景山台湾小吃街【宝岛夜市】
2,我心中的多啦A 梦怎么变成这样了？？我也老了！~ 看了这张机器猫瞬间我就哭了
2,太感动了，学妹送了云南的特产——猫哆 哩。。。好吃。。。
0,挖。。真不知道说什么了、嗨。筆 友。回到香港了啊。 聽 說 有人想看照片，那看吧......名副其實 交上了筆 友呀！
0,学习了好听每天响起18亿次的声音
2,对胖子们好点，有朝一日他们可能救你一命。
0,額 ·回首页~ 真系唔按得！哇...好恐怖!好玩~ 果然不能按..
0,在珠江电影制片厂里的片场，也有个我现在苏哥与苏仔的天程铜铺。父子铜心，情义似金。八号晚七点公共频道求其是但生活空间，一起同我玩首播！
0,好闪的鞋子，美！哈哈..會 不會 是我今天穿了一對 blink blink 鞋的關 係 呢！所以很順 利
0,节能、减碳、减肥、健身、省钱1000块钱的手摇式汽车，来一辆？看看什么叫低碳！英国人研制出了一种新型的人力混合汽车，这车可以同时乘坐4个人，乘客前后拉动驱动杆就可让汽车前进。如果人少，就用电池驱动。在平地上，这款人力混合汽车的最高车速可达98公里。这车计划于2011年上市，不到1000元人民币。现在接受预定。
0,好可爱呀这个阿拉蕾Cosplay 得好萌~
0,流泪手心。超爱的一首力宏
0,回覆恩恩我们都要跟五月天一起要搬寝室了很舍不得现在的寝室舍不得这份熟悉再见了106今天是最后一晚~ 爱你106~ bai ~ ~
1,"回复你好毒，(* ^ _ _ ^ * )嘻嘻……muuu ,中午的独头蒜就是好吃来，妹妹，一起心痒痒不？傻样来，妹妹，一起心痒痒不？傻样点击图片有动画，我看了心痒痒的"
0,厨子，辛苦！姐姐的寻找情况通报：经过我大量的沟通和联系，了解到双方家庭存在较多矛盾冲突，涉及公民隐私，不便在此透露。基于其终身幸福考虑，我目前对急于寻找姐姐持反对态度。这个帖子我不帮转。我希望李娟姐姐能够与丈夫幸福生活，尽快和解双方冲突，也希望李父能够尽快康复。此事不宜上网公开。谢谢
0,。十三虎【意淫时代】所谓意淫就是她可以不淫，但我不能不意！
0,我确定我绝对是洛熙亲妈。。。自己制作的泡沫MV 洛沫 篇婚礼进行曲官网：明吧：泡吧：我来交作品
0,今天要去买猫粮。明白了两只猫眯为什么迅速发福：他吃食，她得过去叨 两嘴；她饿了，刚凑到食盒边上，他已飞奔而来，一屁股把她顶到一边——谁让流苏老实呢——自已先埋头吃一气儿！
1,回复我只是比你晚睡早起而已！我觉得睁眼之后闭眼之前都能看见你你是覺 得我都不用睡覺 嗎 ？对说：你究竟什么时间睡觉啊？
0,好靓 丽的汽车鼠标，艺龙围脖迷你韩版汽车鼠标4个参与方式：成为的粉丝，此条并好友，将从此条的艺龙旅行网粉丝中随机抽取4位，分别赠送迷你韩版汽车鼠标一个。获奖名单于9月15日12:00公布哦。
3,这人真是越老越脆弱看个剧感动得淅沥哗啦的行了不符合围脖的欢乐气氛收。。。
1,第10期节目精彩图片火热出炉喽~ ！本期来自台湾的摇滚老爷林琼珑 做客！我节目的新成员——Busy Band （好忙乐团）倾情演绎！
0,回复奉天红火满人家，炙 烤全羊满堂香。火炕围坐八大碗，酣醉迷离赏琴筝。雪岭无声小山村，冰凝木屋高悬灯。红泥老酒野味香，醉卧火炕闻古筝。方言太有味了咱这儿疙瘩离家挺远的别扬了二正的别整半拉科机的虽说挣钱不容易哪儿哗啦词儿啊俺让家里的给你整猪肉炖粉条子曲兒 可勁 哼哼吧把他老舅老姨兒 老疙瘩都從 犄角旮旯扒拉出來 ..完整点
0,“其实每一天都是个新的开始，一个坚持的机会，一个积累的过程，由此展现出的一个新的生活。我们应该学会活在美好的今日中，而不是永远活在对明天的空想里和对过去的留恋中。活在当下，调整好自己的心态把握现在，把握今天！为自己的明天创造一个更美好的环境吧！”
